user_id,signup_date,country,language,region_tier,age_group,primary_device,acquisition_channel,student_eligible,marketing_opt_in,music_persona
U021088,2025-09-03,MX,es,Tier 2,25-34,mobile_android,app_store,0,1,casual_listener
U021089,2025-02-22,CA,en,Tier 1,55+,desktop,organic_search,0,0,discovery_seeker
U021090,2026-03-04,AU,en,Tier 1,18-24,mobile_ios,referral,0,1,podcast_heavy
U021091,2025-10-15,IN,en,Tier 2,45-54,mobile_ios,organic_search,0,1,commute_listener
U021092,2025-08-04,US,en,Tier 1,25-34,mobile_ios,student_partner,0,0,discovery_seeker
U021093,2025-02-26,US,en,Tier 1,18-24,mobile_ios,paid_social,0,1,casual_listener
U021094,2025-01-27,CA,en,Tier 1,18-24,mobile_ios,organic_search,0,1,low_intent_new
U021095,2025-10-18,ES,es,Tier 2,18-24,mobile_ios,app_store,0,0,casual_listener
U021096,2025-11-25,US,en,Tier 1,25-34,web,app_store,0,0,podcast_heavy
U021097,2025-02-03,BR,pt,Tier 2,25-34,desktop,organic_search,0,1,podcast_heavy
U021098,2026-02-26,US,en,Tier 1,25-34,mobile_ios,organic_search,0,1,casual_listener
U021099,2025-06-22,CA,en,Tier 1,18-24,mobile_ios,app_store,0,1,casual_listener
U021100,2025-05-20,AU,en,Tier 1,25-34,mobile_android,paid_social,0,0,discovery_seeker
U021101,2025-07-09,IN,en,Tier 2,18-24,mobile_ios,influencer,0,1,social_listener
U021102,2025-12-26,US,en,Tier 1,25-34,web,app_store,0,1,casual_listener
U021103,2025-08-06,CA,en,Tier 1,18-24,mobile_android,app_store,0,0,low_intent_new
U021104,2026-02-23,FR,fr,Tier 1,25-34,web,paid_social,0,0,playlist_builder
U021105,2026-03-01,US,en,Tier 1,25-34,mobile_android,paid_social,1,0,commute_listener
U021106,2025-02-06,US,en,Tier 1,35-44,mobile_ios,organic_search,0,1,casual_listener
U021107,2025-04-07,AU,en,Tier 1,35-44,mobile_android,organic_search,0,1,playlist_builder
U021108,2025-08-09,DE,de,Tier 1,25-34,mobile_ios,organic_search,0,1,discovery_seeker
U021109,2026-02-20,US,en,Tier 1,45-54,mobile_android,paid_social,0,1,commute_listener
U021110,2025-03-01,DE,de,Tier 1,25-34,desktop,app_store,0,0,casual_listener
U021111,2025-03-18,ES,es,Tier 2,25-34,desktop,organic_search,0,0,commute_listener
U021112,2025-01-28,US,en,Tier 1,35-44,desktop,referral,0,0,casual_listener
U021113,2026-03-10,AU,en,Tier 1,45-54,mobile_ios,paid_social,0,1,podcast_heavy
U021114,2025-06-21,US,en,Tier 1,25-34,mobile_ios,student_partner,0,0,commute_listener
U021115,2025-02-18,US,en,Tier 1,45-54,mobile_android,app_store,0,1,casual_listener
U021116,2025-11-02,US,en,Tier 1,18-24,mobile_android,paid_social,0,0,casual_listener
U021117,2026-01-29,CA,en,Tier 1,45-54,mobile_android,referral,0,0,discovery_seeker
U021118,2026-01-19,BR,pt,Tier 2,18-24,mobile_ios,influencer,0,1,discovery_seeker
U021119,2026-02-07,US,en,Tier 1,25-34,mobile_ios,organic_search,0,0,commute_listener
U021120,2025-05-21,AU,en,Tier 1,35-44,desktop,influencer,0,0,casual_listener
U021121,2025-11-21,CA,en,Tier 1,35-44,mobile_android,organic_search,0,0,playlist_builder
U021122,2026-02-01,US,en,Tier 1,18-24,mobile_ios,app_store,0,0,low_intent_new
U021123,2025-12-01,DE,de,Tier 1,55+,web,organic_search,0,1,commute_listener
U021124,2025-02-25,BR,pt,Tier 2,18-24,mobile_android,influencer,0,1,discovery_seeker
U021125,2025-09-21,JP,ja,Tier 1,13-17,mobile_ios,app_store,0,0,discovery_seeker
U021126,2025-07-18,JP,ja,Tier 1,35-44,mobile_ios,paid_social,0,0,social_listener
U021127,2026-03-05,UK,en,Tier 1,35-44,smart_speaker,app_store,0,0,commute_listener
U021128,2025-11-13,BR,pt,Tier 2,35-44,mobile_android,student_partner,0,1,casual_listener
U021129,2025-10-28,US,en,Tier 1,35-44,mobile_ios,organic_search,0,1,social_listener
U021130,2025-12-04,IN,en,Tier 2,18-24,web,app_store,1,1,podcast_heavy
U021131,2026-02-26,ES,es,Tier 2,18-24,mobile_android,app_store,0,1,playlist_builder
U021132,2025-05-19,US,en,Tier 1,55+,mobile_android,app_store,0,1,discovery_seeker
U021133,2025-03-24,CA,en,Tier 1,25-34,mobile_ios,paid_social,0,1,podcast_heavy
U021134,2025-09-07,AU,en,Tier 1,45-54,mobile_android,organic_search,0,0,commute_listener
U021135,2025-10-30,IN,en,Tier 2,45-54,smart_speaker,paid_social,0,1,low_intent_new
U021136,2025-08-01,US,en,Tier 1,25-34,mobile_ios,organic_search,0,1,playlist_builder
U021137,2025-09-20,KR,ko,Tier 1,25-34,mobile_android,influencer,1,0,commute_listener
U021138,2025-12-31,FR,fr,Tier 1,18-24,smart_speaker,student_partner,0,0,casual_listener
U021139,2025-03-12,US,en,Tier 1,18-24,mobile_android,organic_search,1,1,discovery_seeker
U021140,2026-02-21,US,en,Tier 1,25-34,mobile_ios,student_partner,0,0,discovery_seeker
U021141,2026-01-04,BR,pt,Tier 2,35-44,mobile_android,referral,0,0,podcast_heavy
U021142,2025-06-18,US,en,Tier 1,25-34,mobile_ios,organic_search,0,0,casual_listener
U021143,2025-05-29,US,en,Tier 1,13-17,web,paid_social,0,1,discovery_seeker
U021144,2025-03-12,FR,fr,Tier 1,18-24,web,organic_search,0,0,playlist_builder
U021145,2025-10-10,FR,fr,Tier 1,18-24,mobile_android,organic_search,0,0,casual_listener
U021146,2025-09-13,IN,en,Tier 2,25-34,mobile_ios,referral,0,1,casual_listener
U021147,2025-12-19,UK,en,Tier 1,25-34,desktop,app_store,0,1,commute_listener
U021148,2025-10-08,BR,pt,Tier 2,25-34,desktop,paid_social,0,1,discovery_seeker
U021149,2025-05-02,KR,ko,Tier 1,25-34,desktop,organic_search,0,0,podcast_heavy
U021150,2025-04-10,US,en,Tier 1,18-24,mobile_ios,app_store,0,1,casual_listener
U021151,2025-09-08,IN,en,Tier 2,35-44,mobile_android,organic_search,0,0,commute_listener
U021152,2025-08-19,ES,es,Tier 2,18-24,desktop,paid_social,0,0,discovery_seeker
U021153,2025-01-03,IN,en,Tier 2,25-34,mobile_android,app_store,0,0,social_listener
U021154,2025-12-31,IN,en,Tier 2,25-34,mobile_ios,email_campaign,0,0,discovery_seeker
U021155,2025-11-22,US,en,Tier 1,13-17,mobile_android,organic_search,0,0,podcast_heavy
U021156,2025-03-13,DE,de,Tier 1,18-24,mobile_android,app_store,1,1,commute_listener
U021157,2025-07-12,FR,fr,Tier 1,55+,mobile_android,paid_social,0,0,discovery_seeker
U021158,2025-05-14,IN,en,Tier 2,18-24,mobile_android,paid_social,1,1,discovery_seeker
U021159,2025-02-05,KR,ko,Tier 1,18-24,mobile_android,paid_social,0,1,commute_listener
U021160,2025-02-27,US,en,Tier 1,18-24,mobile_android,student_partner,0,1,playlist_builder
U021161,2025-03-02,US,en,Tier 1,45-54,web,referral,0,1,discovery_seeker
U021162,2026-01-13,US,en,Tier 1,18-24,desktop,influencer,1,1,social_listener
U021163,2025-04-18,IN,en,Tier 2,25-34,web,referral,0,0,podcast_heavy
U021164,2025-08-25,US,en,Tier 1,18-24,mobile_android,app_store,0,0,casual_listener
U021165,2025-11-08,AU,en,Tier 1,55+,mobile_ios,paid_social,0,0,social_listener
U021166,2025-08-24,UK,en,Tier 1,55+,mobile_ios,referral,0,0,casual_listener
U021167,2025-09-08,CA,en,Tier 1,25-34,desktop,student_partner,0,1,casual_listener
U021168,2026-02-01,US,en,Tier 1,35-44,mobile_ios,organic_search,0,1,playlist_builder
U021169,2025-10-09,MX,es,Tier 2,18-24,mobile_android,app_store,0,1,low_intent_new
U021170,2026-02-13,FR,fr,Tier 1,18-24,mobile_ios,organic_search,0,1,commute_listener
U021171,2025-02-15,ES,es,Tier 2,25-34,mobile_ios,student_partner,0,0,low_intent_new
U021172,2026-01-05,FR,fr,Tier 1,18-24,mobile_android,organic_search,0,0,casual_listener
U021173,2025-12-09,US,en,Tier 1,18-24,mobile_ios,app_store,0,0,discovery_seeker
U021174,2026-03-02,US,en,Tier 1,45-54,desktop,organic_search,0,1,playlist_builder
U021175,2026-02-27,KR,ko,Tier 1,18-24,mobile_ios,paid_social,0,0,commute_listener
U021176,2025-12-09,IN,en,Tier 2,13-17,mobile_android,organic_search,0,1,commute_listener
U021177,2025-09-07,US,en,Tier 1,35-44,mobile_ios,student_partner,0,0,social_listener
U021178,2025-05-26,IN,en,Tier 2,18-24,mobile_android,paid_social,0,0,casual_listener
U021179,2025-11-20,CA,en,Tier 1,25-34,desktop,app_store,0,1,playlist_builder
U021180,2025-09-26,US,en,Tier 1,18-24,mobile_android,app_store,0,1,discovery_seeker
U021181,2026-02-24,US,en,Tier 1,13-17,mobile_android,app_store,0,0,podcast_heavy
U021182,2026-01-23,JP,ja,Tier 1,25-34,mobile_ios,app_store,0,0,casual_listener
U021183,2026-03-12,US,en,Tier 1,18-24,mobile_android,influencer,0,0,podcast_heavy
U021184,2025-10-11,US,en,Tier 1,25-34,mobile_android,app_store,0,0,casual_listener
U021185,2025-06-08,US,en,Tier 1,55+,mobile_android,organic_search,0,1,playlist_builder
U021186,2025-06-23,US,en,Tier 1,25-34,desktop,app_store,0,0,playlist_builder
U021187,2025-06-12,DE,de,Tier 1,25-34,mobile_android,referral,1,0,low_intent_new
U021188,2025-06-08,US,en,Tier 1,18-24,mobile_ios,paid_social,1,0,discovery_seeker
U021189,2025-06-19,US,en,Tier 1,45-54,web,student_partner,0,0,casual_listener
U021190,2025-04-21,ES,es,Tier 2,35-44,web,app_store,0,1,commute_listener
U021191,2026-01-17,US,en,Tier 1,25-34,mobile_ios,influencer,0,0,podcast_heavy
U021192,2026-01-14,UK,en,Tier 1,18-24,mobile_ios,referral,1,1,social_listener
U021193,2025-10-05,CA,en,Tier 1,25-34,mobile_android,paid_social,0,1,casual_listener
U021194,2026-01-19,FR,fr,Tier 1,18-24,mobile_android,referral,1,1,social_listener
U021195,2025-04-26,BR,pt,Tier 2,55+,mobile_ios,organic_search,0,0,podcast_heavy
U021196,2025-07-10,US,en,Tier 1,25-34,web,app_store,0,0,podcast_heavy
U021197,2025-06-28,MX,es,Tier 2,25-34,desktop,app_store,1,1,social_listener
U021198,2026-02-22,BR,pt,Tier 2,18-24,mobile_android,paid_social,0,1,playlist_builder
U021199,2025-07-22,IN,en,Tier 2,18-24,mobile_android,organic_search,1,1,commute_listener
U021200,2026-01-11,US,en,Tier 1,35-44,mobile_ios,email_campaign,0,1,commute_listener
U021201,2025-05-03,US,en,Tier 1,25-34,mobile_ios,influencer,0,0,discovery_seeker
U021202,2025-11-08,FR,fr,Tier 1,18-24,mobile_ios,app_store,0,0,casual_listener
U021203,2026-03-07,MX,es,Tier 2,18-24,smart_speaker,influencer,1,0,casual_listener
U021204,2025-01-31,FR,fr,Tier 1,18-24,mobile_ios,student_partner,0,0,podcast_heavy
U021205,2025-03-12,US,en,Tier 1,13-17,mobile_android,app_store,0,0,casual_listener
U021206,2025-08-31,US,en,Tier 1,55+,desktop,paid_social,0,0,commute_listener
U021207,2025-02-14,IN,en,Tier 2,35-44,mobile_android,organic_search,0,0,discovery_seeker
U021208,2025-03-10,IN,en,Tier 2,45-54,mobile_android,paid_social,0,0,discovery_seeker
U021209,2025-11-11,US,en,Tier 1,25-34,mobile_ios,paid_social,0,0,low_intent_new
U021210,2026-02-17,US,en,Tier 1,45-54,mobile_ios,student_partner,0,0,discovery_seeker
U021211,2025-06-10,UK,en,Tier 1,18-24,mobile_android,organic_search,1,0,low_intent_new
U021212,2025-04-25,FR,fr,Tier 1,25-34,desktop,paid_social,0,0,casual_listener
U021213,2025-10-06,IN,en,Tier 2,18-24,mobile_android,student_partner,0,0,casual_listener
U021214,2025-03-14,BR,pt,Tier 2,35-44,web,app_store,0,0,commute_listener
U021215,2025-07-03,FR,fr,Tier 1,25-34,mobile_android,paid_social,0,1,casual_listener
U021216,2025-07-04,US,en,Tier 1,25-34,mobile_android,paid_social,0,1,commute_listener
U021217,2025-12-31,IN,en,Tier 2,35-44,mobile_android,organic_search,0,0,casual_listener
U021218,2026-03-09,KR,ko,Tier 1,35-44,mobile_android,app_store,0,1,playlist_builder
U021219,2025-04-14,MX,es,Tier 2,55+,desktop,organic_search,0,0,commute_listener
U021220,2025-08-29,MX,es,Tier 2,25-34,mobile_android,influencer,0,1,commute_listener
U021221,2025-06-17,US,en,Tier 1,25-34,mobile_android,influencer,0,0,podcast_heavy
U021222,2026-01-13,BR,pt,Tier 2,25-34,mobile_ios,referral,0,0,discovery_seeker
U021223,2025-06-19,MX,es,Tier 2,25-34,mobile_android,organic_search,0,1,casual_listener
U021224,2026-02-14,IN,en,Tier 2,25-34,mobile_android,email_campaign,0,0,casual_listener
U021225,2026-01-23,US,en,Tier 1,18-24,desktop,organic_search,0,0,discovery_seeker
U021226,2025-09-18,ES,es,Tier 2,35-44,mobile_ios,influencer,0,1,discovery_seeker
U021227,2025-01-01,CA,en,Tier 1,25-34,mobile_ios,organic_search,0,1,commute_listener
U021228,2025-09-12,US,en,Tier 1,25-34,mobile_android,organic_search,0,1,podcast_heavy
U021229,2025-02-03,US,en,Tier 1,18-24,mobile_ios,paid_social,0,1,casual_listener
U021230,2025-06-24,AU,en,Tier 1,18-24,mobile_ios,paid_social,1,0,playlist_builder
U021231,2026-01-04,CA,en,Tier 1,18-24,mobile_ios,paid_social,0,0,discovery_seeker
U021232,2025-10-08,US,en,Tier 1,25-34,mobile_android,student_partner,0,0,casual_listener
U021233,2025-04-24,IN,en,Tier 2,13-17,mobile_android,organic_search,0,1,playlist_builder
U021234,2025-10-13,BR,pt,Tier 2,45-54,web,app_store,0,1,low_intent_new
U021235,2025-07-27,IN,en,Tier 2,45-54,mobile_android,referral,0,0,casual_listener
U021236,2025-06-28,US,en,Tier 1,25-34,mobile_android,paid_social,0,0,playlist_builder
U021237,2025-04-25,IN,en,Tier 2,18-24,mobile_ios,organic_search,1,0,commute_listener
U021238,2025-11-07,US,en,Tier 1,18-24,mobile_ios,app_store,1,1,casual_listener
U021239,2026-02-01,US,en,Tier 1,35-44,mobile_ios,organic_search,0,1,commute_listener
U021240,2025-08-12,UK,en,Tier 1,18-24,mobile_ios,organic_search,0,1,commute_listener
U021241,2025-07-22,JP,ja,Tier 1,25-34,mobile_ios,paid_social,1,1,commute_listener
U021242,2026-01-10,UK,en,Tier 1,45-54,mobile_android,organic_search,0,0,low_intent_new
U021243,2025-08-08,US,en,Tier 1,25-34,mobile_android,paid_social,0,1,social_listener
U021244,2025-10-24,UK,en,Tier 1,25-34,mobile_android,paid_social,0,0,casual_listener
U021245,2025-09-30,DE,de,Tier 1,45-54,mobile_ios,organic_search,0,0,playlist_builder
U021246,2025-10-08,ES,es,Tier 2,18-24,mobile_android,influencer,1,0,social_listener
U021247,2026-01-03,ES,es,Tier 2,35-44,mobile_android,paid_social,0,0,podcast_heavy
U021248,2025-11-08,US,en,Tier 1,35-44,desktop,student_partner,0,0,playlist_builder
U021249,2025-07-30,US,en,Tier 1,45-54,web,paid_social,0,0,social_listener
U021250,2025-09-01,US,en,Tier 1,35-44,mobile_android,referral,0,1,discovery_seeker
U021251,2025-06-30,BR,pt,Tier 2,35-44,mobile_android,paid_social,0,0,discovery_seeker
U021252,2025-09-12,US,en,Tier 1,25-34,mobile_ios,paid_social,0,1,playlist_builder
U021253,2025-01-14,US,en,Tier 1,18-24,mobile_android,organic_search,1,0,playlist_builder
U021254,2025-12-07,DE,de,Tier 1,25-34,mobile_android,organic_search,0,0,casual_listener
U021255,2025-08-14,US,en,Tier 1,18-24,web,app_store,0,1,casual_listener
U021256,2026-02-15,US,en,Tier 1,25-34,mobile_android,organic_search,0,1,casual_listener
U021257,2026-01-22,UK,en,Tier 1,35-44,mobile_ios,paid_social,0,0,low_intent_new
U021258,2025-06-21,US,en,Tier 1,25-34,web,organic_search,0,0,commute_listener
U021259,2025-06-16,DE,de,Tier 1,25-34,mobile_android,organic_search,0,0,podcast_heavy
U021260,2025-11-30,KR,ko,Tier 1,18-24,mobile_ios,student_partner,0,0,casual_listener
U021261,2025-03-05,US,en,Tier 1,25-34,desktop,app_store,0,0,commute_listener
U021262,2025-04-28,UK,en,Tier 1,18-24,mobile_android,student_partner,0,1,commute_listener
U021263,2025-12-18,ES,es,Tier 2,18-24,mobile_ios,student_partner,1,1,discovery_seeker
U021264,2025-07-15,MX,es,Tier 2,18-24,mobile_android,student_partner,0,0,playlist_builder
U021265,2026-03-01,UK,en,Tier 1,35-44,mobile_android,organic_search,0,1,discovery_seeker
U021266,2025-06-21,IN,en,Tier 2,25-34,mobile_android,organic_search,0,1,podcast_heavy
U021267,2025-12-25,US,en,Tier 1,18-24,mobile_ios,app_store,1,0,commute_listener
U021268,2025-07-22,IN,en,Tier 2,45-54,mobile_ios,student_partner,0,1,casual_listener
U021269,2025-03-13,KR,ko,Tier 1,35-44,mobile_android,email_campaign,0,0,casual_listener
U021270,2025-05-18,DE,de,Tier 1,25-34,mobile_ios,app_store,0,0,podcast_heavy
U021271,2026-01-14,DE,de,Tier 1,25-34,mobile_ios,organic_search,0,1,low_intent_new
U021272,2025-01-20,US,en,Tier 1,35-44,mobile_ios,app_store,0,1,casual_listener
U021273,2025-01-23,AU,en,Tier 1,18-24,mobile_ios,student_partner,1,0,casual_listener
U021274,2026-02-17,FR,fr,Tier 1,25-34,desktop,organic_search,0,1,discovery_seeker
U021275,2026-02-21,AU,en,Tier 1,13-17,mobile_ios,app_store,0,0,discovery_seeker
U021276,2026-02-25,US,en,Tier 1,13-17,desktop,student_partner,0,1,casual_listener
U021277,2025-04-16,DE,de,Tier 1,45-54,web,app_store,0,0,discovery_seeker
U021278,2025-03-17,FR,fr,Tier 1,25-34,mobile_android,paid_social,0,1,social_listener
U021279,2025-05-26,US,en,Tier 1,18-24,desktop,app_store,1,0,low_intent_new
U021280,2025-11-02,US,en,Tier 1,35-44,mobile_ios,organic_search,0,1,podcast_heavy
U021281,2025-05-07,US,en,Tier 1,55+,mobile_ios,app_store,0,1,low_intent_new
U021282,2025-09-18,IN,en,Tier 2,13-17,desktop,organic_search,0,1,commute_listener
U021283,2025-09-30,FR,fr,Tier 1,13-17,mobile_android,influencer,0,0,discovery_seeker
U021284,2026-01-19,JP,ja,Tier 1,35-44,mobile_ios,organic_search,0,1,commute_listener
U021285,2025-09-21,US,en,Tier 1,25-34,mobile_ios,paid_social,0,1,discovery_seeker
U021286,2025-06-19,ES,es,Tier 2,45-54,desktop,influencer,0,1,discovery_seeker
U021287,2025-12-14,IN,en,Tier 2,35-44,mobile_android,influencer,0,0,casual_listener
U021288,2026-01-26,UK,en,Tier 1,25-34,mobile_ios,organic_search,0,0,casual_listener
U021289,2026-01-07,US,en,Tier 1,18-24,mobile_ios,referral,1,1,casual_listener
U021290,2025-09-17,US,en,Tier 1,18-24,mobile_ios,app_store,1,0,casual_listener
U021291,2025-07-03,ES,es,Tier 2,35-44,mobile_ios,organic_search,0,1,discovery_seeker
U021292,2025-06-13,US,en,Tier 1,18-24,mobile_ios,referral,0,0,casual_listener
U021293,2025-04-30,UK,en,Tier 1,35-44,mobile_ios,influencer,0,0,commute_listener
U021294,2025-04-07,US,en,Tier 1,18-24,mobile_android,organic_search,1,0,podcast_heavy
U021295,2025-09-18,BR,pt,Tier 2,25-34,desktop,organic_search,0,0,social_listener
U021296,2025-09-14,US,en,Tier 1,18-24,mobile_android,app_store,1,0,discovery_seeker
U021297,2025-11-15,UK,en,Tier 1,25-34,mobile_ios,organic_search,0,0,casual_listener
U021298,2025-06-07,CA,en,Tier 1,25-34,mobile_android,organic_search,0,1,casual_listener
U021299,2026-02-26,CA,en,Tier 1,25-34,desktop,app_store,0,1,casual_listener
U021300,2025-08-08,CA,en,Tier 1,25-34,mobile_ios,organic_search,0,0,playlist_builder
U021301,2025-11-19,DE,de,Tier 1,18-24,mobile_android,organic_search,0,0,commute_listener
U021302,2025-11-03,JP,ja,Tier 1,18-24,mobile_android,app_store,0,0,social_listener
U021303,2025-02-20,JP,ja,Tier 1,35-44,desktop,app_store,0,1,commute_listener
U021304,2026-03-12,BR,pt,Tier 2,35-44,mobile_android,referral,0,1,discovery_seeker
U021305,2025-11-25,US,en,Tier 1,25-34,mobile_ios,referral,0,1,social_listener
U021306,2025-05-26,BR,pt,Tier 2,18-24,mobile_android,paid_social,1,0,podcast_heavy
U021307,2025-10-18,US,en,Tier 1,25-34,mobile_android,student_partner,0,1,commute_listener
U021308,2025-10-04,US,en,Tier 1,25-34,mobile_android,organic_search,0,1,discovery_seeker
U021309,2025-05-14,ES,es,Tier 2,25-34,mobile_ios,organic_search,1,0,podcast_heavy
U021310,2026-02-25,JP,ja,Tier 1,18-24,mobile_ios,app_store,1,1,casual_listener
U021311,2025-05-14,DE,de,Tier 1,35-44,web,influencer,0,0,low_intent_new
U021312,2026-03-04,MX,es,Tier 2,18-24,desktop,paid_social,1,1,low_intent_new
U021313,2026-02-19,KR,ko,Tier 1,25-34,web,app_store,0,0,casual_listener
U021314,2025-08-25,FR,fr,Tier 1,18-24,web,organic_search,1,1,commute_listener
U021315,2025-11-01,FR,fr,Tier 1,35-44,mobile_ios,email_campaign,0,1,casual_listener
U021316,2026-03-10,BR,pt,Tier 2,25-34,mobile_android,app_store,0,0,podcast_heavy
U021317,2026-02-15,US,en,Tier 1,18-24,mobile_ios,app_store,0,0,low_intent_new
U021318,2025-10-08,US,en,Tier 1,35-44,mobile_ios,app_store,0,0,commute_listener
U021319,2026-01-14,BR,pt,Tier 2,35-44,web,paid_social,0,0,social_listener
U021320,2026-03-13,UK,en,Tier 1,25-34,mobile_ios,organic_search,0,1,casual_listener
U021321,2025-07-06,US,en,Tier 1,55+,mobile_ios,organic_search,0,1,low_intent_new
U021322,2025-11-17,US,en,Tier 1,18-24,mobile_ios,email_campaign,0,0,playlist_builder
U021323,2026-03-14,UK,en,Tier 1,18-24,mobile_android,app_store,0,0,discovery_seeker
U021324,2025-11-26,KR,ko,Tier 1,35-44,mobile_ios,paid_social,0,0,commute_listener
U021325,2025-06-29,IN,en,Tier 2,35-44,desktop,app_store,0,0,discovery_seeker
U021326,2025-11-15,DE,de,Tier 1,13-17,mobile_android,organic_search,0,0,commute_listener
U021327,2025-06-28,KR,ko,Tier 1,35-44,mobile_ios,referral,0,1,playlist_builder
U021328,2025-08-30,MX,es,Tier 2,35-44,mobile_android,app_store,0,1,podcast_heavy
U021329,2025-11-26,DE,de,Tier 1,45-54,web,app_store,0,0,commute_listener
U021330,2025-11-03,MX,es,Tier 2,18-24,desktop,paid_social,0,1,commute_listener
U021331,2025-07-23,UK,en,Tier 1,25-34,mobile_android,organic_search,0,0,discovery_seeker
U021332,2025-05-04,US,en,Tier 1,18-24,mobile_android,student_partner,0,1,casual_listener
U021333,2025-12-17,US,en,Tier 1,25-34,mobile_android,student_partner,0,0,commute_listener
U021334,2025-09-19,AU,en,Tier 1,18-24,mobile_ios,app_store,1,1,casual_listener
U021335,2025-03-07,DE,de,Tier 1,25-34,mobile_android,student_partner,0,1,playlist_builder
U021336,2026-02-01,AU,en,Tier 1,18-24,mobile_android,influencer,0,0,discovery_seeker
U021337,2025-03-01,IN,en,Tier 2,18-24,mobile_android,organic_search,1,0,discovery_seeker
U021338,2025-09-22,US,en,Tier 1,13-17,mobile_android,paid_social,0,0,casual_listener
U021339,2025-10-02,US,en,Tier 1,25-34,mobile_ios,referral,0,0,casual_listener
U021340,2025-03-22,DE,de,Tier 1,18-24,mobile_android,app_store,0,0,discovery_seeker
U021341,2025-10-04,US,en,Tier 1,25-34,mobile_ios,organic_search,0,0,commute_listener
U021342,2025-09-26,AU,en,Tier 1,25-34,desktop,organic_search,0,1,casual_listener
U021343,2025-12-31,DE,de,Tier 1,18-24,mobile_ios,email_campaign,1,1,casual_listener
U021344,2025-01-19,FR,fr,Tier 1,18-24,mobile_ios,paid_social,0,1,casual_listener
U021345,2025-02-26,US,en,Tier 1,35-44,mobile_ios,referral,0,1,social_listener
U021346,2026-01-21,AU,en,Tier 1,25-34,web,app_store,0,0,casual_listener
U021347,2025-11-27,JP,ja,Tier 1,13-17,mobile_ios,paid_social,0,0,casual_listener
U021348,2025-09-06,KR,ko,Tier 1,55+,mobile_ios,organic_search,0,0,discovery_seeker
U021349,2025-09-04,JP,ja,Tier 1,25-34,mobile_ios,app_store,0,1,podcast_heavy
U021350,2025-03-25,DE,de,Tier 1,18-24,mobile_ios,app_store,1,0,podcast_heavy
U021351,2025-10-22,US,en,Tier 1,35-44,mobile_ios,app_store,0,0,casual_listener
U021352,2025-12-16,IN,en,Tier 2,45-54,desktop,organic_search,0,0,discovery_seeker
U021353,2025-09-22,ES,es,Tier 2,25-34,mobile_android,referral,0,0,playlist_builder
U021354,2026-03-13,US,en,Tier 1,45-54,desktop,organic_search,0,0,playlist_builder
U021355,2026-02-02,US,en,Tier 1,13-17,mobile_android,paid_social,0,1,discovery_seeker
U021356,2025-12-07,US,en,Tier 1,45-54,mobile_android,app_store,0,1,discovery_seeker
U021357,2025-09-11,IN,en,Tier 2,13-17,mobile_android,app_store,0,0,social_listener
U021358,2025-12-17,UK,en,Tier 1,25-34,desktop,referral,0,0,casual_listener
U021359,2026-01-13,US,en,Tier 1,18-24,mobile_ios,paid_social,0,1,commute_listener
U021360,2026-03-01,MX,es,Tier 2,13-17,mobile_android,influencer,0,0,podcast_heavy
U021361,2025-02-04,DE,de,Tier 1,45-54,mobile_android,email_campaign,0,1,casual_listener
U021362,2025-07-05,UK,en,Tier 1,18-24,mobile_ios,email_campaign,0,1,casual_listener
U021363,2025-08-16,UK,en,Tier 1,35-44,mobile_android,app_store,0,0,low_intent_new
U021364,2025-12-11,US,en,Tier 1,18-24,mobile_ios,app_store,1,0,podcast_heavy
U021365,2025-06-26,CA,en,Tier 1,35-44,mobile_ios,app_store,0,1,podcast_heavy
U021366,2025-12-02,UK,en,Tier 1,18-24,mobile_ios,organic_search,0,0,low_intent_new
U021367,2026-02-02,DE,de,Tier 1,25-34,mobile_android,app_store,0,1,low_intent_new
U021368,2026-01-17,BR,pt,Tier 2,35-44,mobile_ios,paid_social,0,1,casual_listener
U021369,2025-11-28,IN,en,Tier 2,25-34,mobile_android,referral,0,0,playlist_builder
U021370,2025-12-30,US,en,Tier 1,18-24,mobile_ios,organic_search,0,1,commute_listener
U021371,2026-02-25,DE,de,Tier 1,18-24,mobile_android,student_partner,1,0,low_intent_new
U021372,2026-01-08,JP,ja,Tier 1,18-24,desktop,app_store,1,0,playlist_builder
U021373,2026-01-11,US,en,Tier 1,35-44,mobile_android,referral,0,0,casual_listener
U021374,2025-09-05,US,en,Tier 1,25-34,desktop,referral,0,0,discovery_seeker
U021375,2025-12-11,DE,de,Tier 1,25-34,mobile_ios,app_store,0,1,commute_listener
U021376,2025-01-26,AU,en,Tier 1,18-24,mobile_ios,app_store,1,1,playlist_builder
U021377,2025-05-09,US,en,Tier 1,25-34,web,organic_search,0,1,low_intent_new
U021378,2026-02-12,IN,en,Tier 2,25-34,mobile_ios,influencer,1,1,commute_listener
U021379,2026-02-11,AU,en,Tier 1,13-17,mobile_ios,organic_search,0,1,commute_listener
U021380,2025-11-08,ES,es,Tier 2,18-24,mobile_ios,app_store,0,1,playlist_builder
U021381,2025-08-21,US,en,Tier 1,18-24,mobile_ios,student_partner,0,0,social_listener
U021382,2025-12-14,BR,pt,Tier 2,25-34,web,paid_social,0,0,casual_listener
U021383,2025-11-02,US,en,Tier 1,25-34,desktop,organic_search,0,1,social_listener
U021384,2025-12-16,FR,fr,Tier 1,18-24,mobile_ios,paid_social,1,1,casual_listener
